id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
S;SUL;2022-08-20 23:00:00;9392.96498925
SE;SUDESTE;2022-08-20 23:00:00;34071.16899999
N;NORTE;2022-08-21 00:00:00;6880.53900000
NE;NORDESTE;2022-08-21 00:00:00;10754.94599999
S;SUL;2022-08-21 00:00:00;8459.59799627
SE;SUDESTE;2022-08-21 00:00:00;31817.34199999
N;NORTE;2022-08-21 01:00:00;6783.81300000
NE;NORDESTE;2022-08-21 01:00:00;10423.22899999
S;SUL;2022-08-21 01:00:00;7862.31700616
SE;SUDESTE;2022-08-21 01:00:00;30170.83699999
N;NORTE;2022-08-21 02:00:00;6647.25300000
NE;NORDESTE;2022-08-21 02:00:00;10193.00999999
S;SUL;2022-08-21 02:00:00;7450.53100042
SE;SUDESTE;2022-08-21 02:00:00;28997.16500000
N;NORTE;2022-08-21 03:00:00;6528.07400000
NE;NORDESTE;2022-08-21 03:00:00;10056.16599999
S;SUL;2022-08-21 03:00:00;7256.24399786
SE;SUDESTE;2022-08-21 03:00:00;28266.91400000
N;NORTE;2022-08-21 04:00:00;6417.69199999
NE;NORDESTE;2022-08-21 04:00:00;9843.44900000
S;SUL;2022-08-21 04:00:00;7170.49101898
SE;SUDESTE;2022-08-21 04:00:00;28062.57900000
N;NORTE;2022-08-21 05:00:00;6325.80800000
NE;NORDESTE;2022-08-21 05:00:00;9373.03500000
S;SUL;2022-08-21 05:00:00;7251.69199353
SE;SUDESTE;2022-08-21 05:00:00;28174.18800000
N;NORTE;2022-08-21 06:00:00;6000.26099999
NE;NORDESTE;2022-08-21 06:00:00;8800.16999999
S;SUL;2022-08-21 06:00:00;7349.95401386
SE;SUDESTE;2022-08-21 06:00:00;27618.27200000
N;NORTE;2022-08-21 07:00:00;5711.03500000
NE;NORDESTE;2022-08-21 07:00:00;8618.45299999
S;SUL;2022-08-21 07:00:00;7172.00401989
SE;SUDESTE;2022-08-21 07:00:00;27354.41100000
N;NORTE;2022-08-21 08:00:00;5507.52999999
NE;NORDESTE;2022-08-21 08:00:00;8454.38899999
S;SUL;2022-08-21 08:00:00;7236.43400158
SE;SUDESTE;2022-08-21 08:00:00;27787.39200000
N;NORTE;2022-08-21 09:00:00;5376.88300000
NE;NORDESTE;2022-08-21 09:00:00;8331.96099999
S;SUL;2022-08-21 09:00:00;7251.36297351
SE;SUDESTE;2022-08-21 09:00:00;28276.42499999
N;NORTE;2022-08-21 10:00:00;5224.68700000
NE;NORDESTE;2022-08-21 10:00:00;8229.15500000
S;SUL;2022-08-21 10:00:00;7351.79501746
SE;SUDESTE;2022-08-21 10:00:00;28839.34699999
N;NORTE;2022-08-21 11:00:00;5183.26599999
NE;NORDESTE;2022-08-21 11:00:00;8295.46499999
S;SUL;2022-08-21 11:00:00;7428.33897411
SE;SUDESTE;2022-08-21 11:00:00;29495.75199999
N;NORTE;2022-08-21 12:00:00;5241.40500000
NE;NORDESTE;2022-08-21 12:00:00;8311.55500000
S;SUL;2022-08-21 12:00:00;6974.37502459
SE;SUDESTE;2022-08-21 12:00:00;29827.42799999
N;NORTE;2022-08-21 13:00:00;5399.65700000
NE;NORDESTE;2022-08-21 13:00:00;8369.91999999
S;SUL;2022-08-21 13:00:00;6691.42399139
SE;SUDESTE;2022-08-21 13:00:00;29675.24899999
N;NORTE;2022-08-21 14:00:00;5608.73499999
NE;NORDESTE;2022-08-21 14:00:00;8560.79099999
S;SUL;2022-08-21 14:00:00;6844.45594561
SE;SUDESTE;2022-08-21 14:00:00;29778.61800000
N;NORTE;2022-08-21 15:00:00;5796.60499999
NE;NORDESTE;2022-08-21 15:00:00;9004.09699999
S;SUL;2022-08-21 15:00:00;7378.28004016
SE;SUDESTE;2022-08-21 15:00:00;30916.39000000
N;NORTE;2022-08-21 16:00:00;5912.76000000
NE;NORDESTE;2022-08-21 16:00:00;9539.54700000
S;SUL;2022-08-21 16:00:00;8417.80400897
SE;SUDESTE;2022-08-21 16:00:00;33035.04499999
N;NORTE;2022-08-21 17:00:00;5952.94399999
NE;NORDESTE;2022-08-21 17:00:00;10310.99899999
S;SUL;2022-08-21 17:00:00;9930.02997259
SE;SUDESTE;2022-08-21 17:00:00;36372.25999999
N;NORTE;2022-08-21 18:00:00;6297.29700000
NE;NORDESTE;2022-08-21 18:00:00;11481.57400000
S;SUL;2022-08-21 18:00:00;12215.59205609
SE;SUDESTE;2022-08-21 18:00:00;41035.24599999
N;NORTE;2022-08-21 19:00:00;6573.89200000
NE;NORDESTE;2022-08-21 19:00:00;11500.88300000
S;SUL;2022-08-21 19:00:00;12386.55594055
SE;SUDESTE;2022-08-21 19:00:00;40590.45500000
N;NORTE;2022-08-21 20:00:00;6661.73800000
NE;NORDESTE;2022-08-21 20:00:00;11427.09700000
S;SUL;2022-08-21 20:00:00;11763.75101990
SE;SUDESTE;2022-08-21 20:00:00;39384.80199999
N;NORTE;2022-08-21 21:00:00;6770.75900000
NE;NORDESTE;2022-08-21 21:00:00;11348.03800000
S;SUL;2022-08-21 21:00:00;11138.98900500
SE;SUDESTE;2022-08-21 21:00:00;37966.86799999
N;NORTE;2022-08-21 22:00:00;6888.37699999
NE;NORDESTE;2022-08-21 22:00:00;11218.35800000
S;SUL;2022-08-21 22:00:00;10183.83193016
SE;SUDESTE;2022-08-21 22:00:00;35801.36000000
N;NORTE;2022-08-21 23:00:00;6934.94799999
NE;NORDESTE;2022-08-21 23:00:00;10879.54399999
S;SUL;2022-08-21 23:00:00;9208.59697558
SE;SUDESTE;2022-08-21 23:00:00;33165.92600000
N;NORTE;2022-08-22 00:00:00;6825.75000000
NE;NORDESTE;2022-08-22 00:00:00;10493.64000000
S;SUL;2022-08-22 00:00:00;8473.87199755
SE;SUDESTE;2022-08-22 00:00:00;30953.89100000
N;NORTE;2022-08-22 01:00:00;6672.09199999
NE;NORDESTE;2022-08-22 01:00:00;10198.55199999
S;SUL;2022-08-22 01:00:00;8071.30496740
SE;SUDESTE;2022-08-22 01:00:00;29573.34500000
N;NORTE;2022-08-22 02:00:00;6520.24599999
NE;NORDESTE;2022-08-22 02:00:00;9898.03199999
S;SUL;2022-08-22 02:00:00;7892.38602801
SE;SUDESTE;2022-08-22 02:00:00;28915.51300000
N;NORTE;2022-08-22 03:00:00;6401.68800000
NE;NORDESTE;2022-08-22 03:00:00;9764.29500000
S;SUL;2022-08-22 03:00:00;7896.12201855
SE;SUDESTE;2022-08-22 03:00:00;28650.62000000
N;NORTE;2022-08-22 04:00:00;6280.12000000
NE;NORDESTE;2022-08-22 04:00:00;9723.72799999
S;SUL;2022-08-22 04:00:00;8079.57898352
SE;SUDESTE;2022-08-22 04:00:00;28968.10100000
N;NORTE;2022-08-22 05:00:00;6173.14500000
NE;NORDESTE;2022-08-22 05:00:00;9564.14299999
S;SUL;2022-08-22 05:00:00;8797.29998956
SE;SUDESTE;2022-08-22 05:00:00;30866.26800000
N;NORTE;2022-08-22 06:00:00;5856.84499999
NE;NORDESTE;2022-08-22 06:00:00;9392.39399999
S;SUL;2022-08-22 06:00:00;10214.51799609
SE;SUDESTE;2022-08-22 06:00:00;33451.02399999
N;NORTE;2022-08-22 07:00:00;5768.95800000
NE;NORDESTE;2022-08-22 07:00:00;9814.65299999
S;SUL;2022-08-22 07:00:00;11378.89797509
SE;SUDESTE;2022-08-22 07:00:00;34763.53200000
N;NORTE;2022-08-22 08:00:00;6057.79100000
NE;NORDESTE;2022-08-22 08:00:00;10306.71899999
S;SUL;2022-08-22 08:00:00;12048.28497607
SE;SUDESTE;2022-08-22 08:00:00;35749.36199999
N;NORTE;2022-08-22 09:00:00;6198.90900000
NE;NORDESTE;2022-08-22 09:00:00;10350.28500000
S;SUL;2022-08-22 09:00:00;11832.36906762
SE;SUDESTE;2022-08-22 09:00:00;35978.88699999
N;NORTE;2022-08-22 10:00:00;6252.19699999
NE;NORDESTE;2022-08-22 10:00:00;10325.82599999
S;SUL;2022-08-22 10:00:00;11771.41800781
SE;SUDESTE;2022-08-22 10:00:00;36608.31700000
N;NORTE;2022-08-22 11:00:00;6229.58100000
NE;NORDESTE;2022-08-22 11:00:00;10339.15900000
S;SUL;2022-08-22 11:00:00;11584.85596606
SE;SUDESTE;2022-08-22 11:00:00;36784.67200000
N;NORTE;2022-08-22 12:00:00;6217.58399999
NE;NORDESTE;2022-08-22 12:00:00;10201.79400000
S;SUL;2022-08-22 12:00:00;10372.34596844
SE;SUDESTE;2022-08-22 12:00:00;36075.91199999
N;NORTE;2022-08-22 13:00:00;6552.36600000
NE;NORDESTE;2022-08-22 13:00:00;10522.84499999
S;SUL;2022-08-22 13:00:00;10922.46297167
SE;SUDESTE;2022-08-22 13:00:00;36742.07900000
N;NORTE;2022-08-22 14:00:00;6907.06600000
NE;NORDESTE;2022-08-22 14:00:00;11066.04299999
S;SUL;2022-08-22 14:00:00;11472.98900042
SE;SUDESTE;2022-08-22 14:00:00;37862.70099999
N;NORTE;2022-08-22 15:00:00;6973.36700000
NE;NORDESTE;2022-08-22 15:00:00;11447.22999999
S;SUL;2022-08-22 15:00:00;11977.88097796
SE;SUDESTE;2022-08-22 15:00:00;39364.26099999
N;NORTE;2022-08-22 16:00:00;6941.96999999
NE;NORDESTE;2022-08-22 16:00:00;11507.76800000
S;SUL;2022-08-22 16:00:00;12743.83698901
SE;SUDESTE;2022-08-22 16:00:00;41140.20199999
N;NORTE;2022-08-22 17:00:00;6698.76099999
NE;NORDESTE;2022-08-22 17:00:00;11660.25200000
S;SUL;2022-08-22 17:00:00;13381.24104394
SE;SUDESTE;2022-08-22 17:00:00;42206.10099999
N;NORTE;2022-08-22 18:00:00;6589.64799999
NE;NORDESTE;2022-08-22 18:00:00;12173.08800000
S;SUL;2022-08-22 18:00:00;14540.71000677
SE;SUDESTE;2022-08-22 18:00:00;45738.70400000
N;NORTE;2022-08-22 19:00:00;6798.34999999
NE;NORDESTE;2022-08-22 19:00:00;12016.51700000
S;SUL;2022-08-22 19:00:00;14843.58798754
SE;SUDESTE;2022-08-22 19:00:00;45911.38999999
N;NORTE;2022-08-22 20:00:00;6977.04500000
NE;NORDESTE;2022-08-22 20:00:00;11885.09699999
S;SUL;2022-08-22 20:00:00;13917.28194171
SE;SUDESTE;2022-08-22 20:00:00;44795.41900000
N;NORTE;2022-08-22 21:00:00;7178.20200000
NE;NORDESTE;2022-08-22 21:00:00;12332.92500000
S;SUL;2022-08-22 21:00:00;13271.50298107
SE;SUDESTE;2022-08-22 21:00:00;43657.46000000
N;NORTE;2022-08-22 22:00:00;7282.48599999
NE;NORDESTE;2022-08-22 22:00:00;12156.42800000
S;SUL;2022-08-22 22:00:00;12290.80003137
SE;SUDESTE;2022-08-22 22:00:00;40924.36400000
N;NORTE;2022-08-22 23:00:00;7263.73599999
NE;NORDESTE;2022-08-22 23:00:00;11493.68000000
S;SUL;2022-08-22 23:00:00;10889.23805029
SE;SUDESTE;2022-08-22 23:00:00;37459.92500000
N;NORTE;2022-08-23 00:00:00;7139.68500000
NE;NORDESTE;2022-08-23 00:00:00;10931.10399999
S;SUL;2022-08-23 00:00:00;9689.25500524
SE;SUDESTE;2022-08-23 00:00:00;34330.54500000
N;NORTE;2022-08-23 01:00:00;6967.54300000
NE;NORDESTE;2022-08-23 01:00:00;10661.30800000
S;SUL;2022-08-23 01:00:00;9023.11602832
SE;SUDESTE;2022-08-23 01:00:00;32534.20000000
N;NORTE;2022-08-23 02:00:00;6797.47700000
NE;NORDESTE;2022-08-23 02:00:00;10433.10099999
S;SUL;2022-08-23 02:00:00;8674.28797558
SE;SUDESTE;2022-08-23 02:00:00;31434.76400000
N;NORTE;2022-08-23 03:00:00;6618.74700000
NE;NORDESTE;2022-08-23 03:00:00;10265.36600000
S;SUL;2022-08-23 03:00:00;8564.69201525
SE;SUDESTE;2022-08-23 03:00:00;31103.53600000
N;NORTE;2022-08-23 04:00:00;6475.60900000
NE;NORDESTE;2022-08-23 04:00:00;10173.41299999
S;SUL;2022-08-23 04:00:00;8735.90599877
SE;SUDESTE;2022-08-23 04:00:00;31365.10300000
N;NORTE;2022-08-23 05:00:00;6345.87600000
NE;NORDESTE;2022-08-23 05:00:00;10030.07500000
S;SUL;2022-08-23 05:00:00;9425.33402545
SE;SUDESTE;2022-08-23 05:00:00;32984.32400000
N;NORTE;2022-08-23 06:00:00;5980.49799999
NE;NORDESTE;2022-08-23 06:00:00;9782.64300000
S;SUL;2022-08-23 06:00:00;10682.41199621
SE;SUDESTE;2022-08-23 06:00:00;35079.81999999
N;NORTE;2022-08-23 07:00:00;5859.18900000
NE;NORDESTE;2022-08-23 07:00:00;10085.74800000
S;SUL;2022-08-23 07:00:00;11680.81100689
SE;SUDESTE;2022-08-23 07:00:00;36398.85500000
N;NORTE;2022-08-23 08:00:00;6077.33000000
NE;NORDESTE;2022-08-23 08:00:00;10364.49699999
S;SUL;2022-08-23 08:00:00;12076.73397460
SE;SUDESTE;2022-08-23 08:00:00;37228.31400000
N;NORTE;2022-08-23 09:00:00;6168.62100000
NE;NORDESTE;2022-08-23 09:00:00;10467.75100000
S;SUL;2022-08-23 09:00:00;11670.70996984
SE;SUDESTE;2022-08-23 09:00:00;37193.08899999
N;NORTE;2022-08-23 10:00:00;6229.29300000
NE;NORDESTE;2022-08-23 10:00:00;10582.85599999
S;SUL;2022-08-23 10:00:00;11512.48300793
SE;SUDESTE;2022-08-23 10:00:00;37552.60199999
N;NORTE;2022-08-23 11:00:00;6197.79800000
NE;NORDESTE;2022-08-23 11:00:00;10554.48899999
S;SUL;2022-08-23 11:00:00;11297.95097650
SE;SUDESTE;2022-08-23 11:00:00;37847.11600000
N;NORTE;2022-08-23 12:00:00;6187.77900000
NE;NORDESTE;2022-08-23 12:00:00;10309.29899999
S;SUL;2022-08-23 12:00:00;10140.53899438
SE;SUDESTE;2022-08-23 12:00:00;36970.93400000
N;NORTE;2022-08-23 13:00:00;6540.68700000
NE;NORDESTE;2022-08-23 13:00:00;10745.36600000
S;SUL;2022-08-23 13:00:00;10692.26200646
SE;SUDESTE;2022-08-23 13:00:00;37688.37300000
N;NORTE;2022-08-23 14:00:00;6954.96100000
NE;NORDESTE;2022-08-23 14:00:00;11201.27900000
S;SUL;2022-08-23 14:00:00;11338.48400708
SE;SUDESTE;2022-08-23 14:00:00;39225.48900000
N;NORTE;2022-08-23 15:00:00;7077.75200000
NE;NORDESTE;2022-08-23 15:00:00;11448.36499999
S;SUL;2022-08-23 15:00:00;11945.26899450
SE;SUDESTE;2022-08-23 15:00:00;40653.97500000
N;NORTE;2022-08-23 16:00:00;6954.03400000
NE;NORDESTE;2022-08-23 16:00:00;11576.42500000
S;SUL;2022-08-23 16:00:00;12739.64400085
SE;SUDESTE;2022-08-23 16:00:00;42041.50800000
N;NORTE;2022-08-23 17:00:00;6687.90000000
NE;NORDESTE;2022-08-23 17:00:00;11550.33300000
S;SUL;2022-08-23 17:00:00;13293.07799633
SE;SUDESTE;2022-08-23 17:00:00;42938.52799999
N;NORTE;2022-08-23 18:00:00;6591.34300000
NE;NORDESTE;2022-08-23 18:00:00;11957.07299999
S;SUL;2022-08-23 18:00:00;14575.90301464
SE;SUDESTE;2022-08-23 18:00:00;46695.15100000
N;NORTE;2022-08-23 19:00:00;6832.34299999
NE;NORDESTE;2022-08-23 19:00:00;11853.00800000
S;SUL;2022-08-23 19:00:00;14856.02297296
SE;SUDESTE;2022-08-23 19:00:00;46695.07300000
N;NORTE;2022-08-23 20:00:00;6960.74799999
NE;NORDESTE;2022-08-23 20:00:00;11619.00300000
S;SUL;2022-08-23 20:00:00;14043.50101721
SE;SUDESTE;2022-08-23 20:00:00;45587.80099999
N;NORTE;2022-08-23 21:00:00;7137.63500000
NE;NORDESTE;2022-08-23 21:00:00;12050.84299999
S;SUL;2022-08-23 21:00:00;13389.53003002
SE;SUDESTE;2022-08-23 21:00:00;44299.50400000
N;NORTE;2022-08-23 22:00:00;7295.53600000
NE;NORDESTE;2022-08-23 22:00:00;11905.01800000
S;SUL;2022-08-23 22:00:00;12278.43397949
SE;SUDESTE;2022-08-23 22:00:00;41396.28699999
N;NORTE;2022-08-23 23:00:00;7305.79600000
NE;NORDESTE;2022-08-23 23:00:00;11404.66600000
S;SUL;2022-08-23 23:00:00;11011.63902050
SE;SUDESTE;2022-08-23 23:00:00;37933.35099999
N;NORTE;2022-08-24 00:00:00;7172.89700000
NE;NORDESTE;2022-08-24 00:00:00;10812.56499999
S;SUL;2022-08-24 00:00:00;9880.13901049
SE;SUDESTE;2022-08-24 00:00:00;34830.31300000
N;NORTE;2022-08-24 01:00:00;6986.19200000
NE;NORDESTE;2022-08-24 01:00:00;10545.86499999
S;SUL;2022-08-24 01:00:00;9145.75000714
SE;SUDESTE;2022-08-24 01:00:00;32960.71000000
N;NORTE;2022-08-24 02:00:00;6824.08999999
NE;NORDESTE;2022-08-24 02:00:00;10358.44999999
S;SUL;2022-08-24 02:00:00;8807.91500872
SE;SUDESTE;2022-08-24 02:00:00;31950.96799999
N;NORTE;2022-08-24 03:00:00;6696.55000000
NE;NORDESTE;2022-08-24 03:00:00;10186.53599999
S;SUL;2022-08-24 03:00:00;8751.93802453
SE;SUDESTE;2022-08-24 03:00:00;31575.25700000
N;NORTE;2022-08-24 04:00:00;6576.17599999
NE;NORDESTE;2022-08-24 04:00:00;10171.33699999
S;SUL;2022-08-24 04:00:00;8870.50600604
SE;SUDESTE;2022-08-24 04:00:00;31865.85499999
N;NORTE;2022-08-24 05:00:00;6409.13400000
NE;NORDESTE;2022-08-24 05:00:00;10053.08700000
S;SUL;2022-08-24 05:00:00;9535.13899713
SE;SUDESTE;2022-08-24 05:00:00;33598.15999999
N;NORTE;2022-08-24 06:00:00;6041.08399999
NE;NORDESTE;2022-08-24 06:00:00;9845.23499999
S;SUL;2022-08-24 06:00:00;10881.67597967
SE;SUDESTE;2022-08-24 06:00:00;35837.45300000
N;NORTE;2022-08-24 07:00:00;5873.94400000
NE;NORDESTE;2022-08-24 07:00:00;10190.07499999
S;SUL;2022-08-24 07:00:00;11890.94202099
SE;SUDESTE;2022-08-24 07:00:00;37057.65400000
N;NORTE;2022-08-24 08:00:00;6149.24099999
NE;NORDESTE;2022-08-24 08:00:00;10618.76399999
S;SUL;2022-08-24 08:00:00;12252.68098193
SE;SUDESTE;2022-08-24 08:00:00;37895.76200000
N;NORTE;2022-08-24 09:00:00;6244.34499999
NE;NORDESTE;2022-08-24 09:00:00;10655.29600000
S;SUL;2022-08-24 09:00:00;11815.48696984
SE;SUDESTE;2022-08-24 09:00:00;37904.14599999
N;NORTE;2022-08-24 10:00:00;6259.42600000
NE;NORDESTE;2022-08-24 10:00:00;10807.32699999
S;SUL;2022-08-24 10:00:00;11740.86998876
SE;SUDESTE;2022-08-24 10:00:00;38239.13100000
N;NORTE;2022-08-24 11:00:00;6246.77399999
NE;NORDESTE;2022-08-24 11:00:00;10809.44699999
S;SUL;2022-08-24 11:00:00;11565.51799121
SE;SUDESTE;2022-08-24 11:00:00;38473.36099999
N;NORTE;2022-08-24 12:00:00;6205.07400000
NE;NORDESTE;2022-08-24 12:00:00;10547.94599999
S;SUL;2022-08-24 12:00:00;10392.52201159
SE;SUDESTE;2022-08-24 12:00:00;37838.50800000
N;NORTE;2022-08-24 13:00:00;6522.36100000
NE;NORDESTE;2022-08-24 13:00:00;10854.68600000
S;SUL;2022-08-24 13:00:00;10854.35399670
SE;SUDESTE;2022-08-24 13:00:00;38794.90400000
N;NORTE;2022-08-24 14:00:00;6935.16999999
NE;NORDESTE;2022-08-24 14:00:00;11273.64099999
S;SUL;2022-08-24 14:00:00;11575.40801281
SE;SUDESTE;2022-08-24 14:00:00;40019.03899999
N;NORTE;2022-08-24 15:00:00;7158.02900000
NE;NORDESTE;2022-08-24 15:00:00;11711.34900000
S;SUL;2022-08-24 15:00:00;12138.96999401
SE;SUDESTE;2022-08-24 15:00:00;41402.60199999
N;NORTE;2022-08-24 16:00:00;7106.43400000
NE;NORDESTE;2022-08-24 16:00:00;11791.65399999
S;SUL;2022-08-24 16:00:00;12965.00402636
SE;SUDESTE;2022-08-24 16:00:00;42671.13299999
N;NORTE;2022-08-24 17:00:00;6870.14799999
NE;NORDESTE;2022-08-24 17:00:00;11660.04499999
S;SUL;2022-08-24 17:00:00;13427.99202185
SE;SUDESTE;2022-08-24 17:00:00;43141.59500000
N;NORTE;2022-08-24 18:00:00;6771.49500000
NE;NORDESTE;2022-08-24 18:00:00;12217.29099999
S;SUL;2022-08-24 18:00:00;14588.72200323
SE;SUDESTE;2022-08-24 18:00:00;46782.41100000
N;NORTE;2022-08-24 19:00:00;7029.58100000
NE;NORDESTE;2022-08-24 19:00:00;12161.64999999
S;SUL;2022-08-24 19:00:00;14794.91198925
SE;SUDESTE;2022-08-24 19:00:00;46666.53999999
N;NORTE;2022-08-24 20:00:00;7163.07100000
NE;NORDESTE;2022-08-24 20:00:00;12068.26100000
S;SUL;2022-08-24 20:00:00;13991.50600610
SE;SUDESTE;2022-08-24 20:00:00;45485.35100000
N;NORTE;2022-08-24 21:00:00;7302.36400000
NE;NORDESTE;2022-08-24 21:00:00;12432.29800000
S;SUL;2022-08-24 21:00:00;13288.93503039
SE;SUDESTE;2022-08-24 21:00:00;44081.94100000
N;NORTE;2022-08-24 22:00:00;7389.09299999
NE;NORDESTE;2022-08-24 22:00:00;12282.11800000
S;SUL;2022-08-24 22:00:00;12359.06997131
SE;SUDESTE;2022-08-24 22:00:00;41812.13999999
N;NORTE;2022-08-24 23:00:00;7310.41400000
NE;NORDESTE;2022-08-24 23:00:00;11679.91599999
S;SUL;2022-08-24 23:00:00;11039.97800622
SE;SUDESTE;2022-08-24 23:00:00;38462.19899999
N;NORTE;2022-08-25 00:00:00;7177.76100000
NE;NORDESTE;2022-08-25 00:00:00;11131.01599999
S;SUL;2022-08-25 00:00:00;10013.40997448
SE;SUDESTE;2022-08-25 00:00:00;35590.84600000
N;NORTE;2022-08-25 01:00:00;7001.09200000
NE;NORDESTE;2022-08-25 01:00:00;10798.19199999
S;SUL;2022-08-25 01:00:00;9327.06499029
SE;SUDESTE;2022-08-25 01:00:00;33578.12900000
N;NORTE;2022-08-25 02:00:00;6811.57300000
NE;NORDESTE;2022-08-25 02:00:00;10579.52200000
S;SUL;2022-08-25 02:00:00;8900.50599676
SE;SUDESTE;2022-08-25 02:00:00;32528.34999999
N;NORTE;2022-08-25 03:00:00;6584.19799999
NE;NORDESTE;2022-08-25 03:00:00;10393.34100000
S;SUL;2022-08-25 03:00:00;8834.51200598
SE;SUDESTE;2022-08-25 03:00:00;31967.79200000
N;NORTE;2022-08-25 04:00:00;6490.59400000
NE;NORDESTE;2022-08-25 04:00:00;10321.68099999
S;SUL;2022-08-25 04:00:00;8953.84100402
SE;SUDESTE;2022-08-25 04:00:00;32315.70899999
N;NORTE;2022-08-25 05:00:00;6356.55800000
NE;NORDESTE;2022-08-25 05:00:00;10173.40100000
S;SUL;2022-08-25 05:00:00;9591.46600433
SE;SUDESTE;2022-08-25 05:00:00;34040.16599999
N;NORTE;2022-08-25 06:00:00;6007.75100000
NE;NORDESTE;2022-08-25 06:00:00;9931.95599999
S;SUL;2022-08-25 06:00:00;10837.97997637
SE;SUDESTE;2022-08-25 06:00:00;36207.41399999
N;NORTE;2022-08-25 07:00:00;5839.31100000
NE;NORDESTE;2022-08-25 07:00:00;10203.59799999
S;SUL;2022-08-25 07:00:00;11871.10301019
SE;SUDESTE;2022-08-25 07:00:00;37412.72300000
N;NORTE;2022-08-25 08:00:00;6065.27999999
NE;NORDESTE;2022-08-25 08:00:00;10428.44099999
S;SUL;2022-08-25 08:00:00;12180.04800714
SE;SUDESTE;2022-08-25 08:00:00;38526.86400000
N;NORTE;2022-08-25 09:00:00;6117.54000000
NE;NORDESTE;2022-08-25 09:00:00;10078.87500000
S;SUL;2022-08-25 09:00:00;11584.52797576
SE;SUDESTE;2022-08-25 09:00:00;37666.95300000
N;NORTE;2022-08-25 10:00:00;6218.91000000
NE;NORDESTE;2022-08-25 10:00:00;10360.40599999
S;SUL;2022-08-25 10:00:00;11612.67703039
SE;SUDESTE;2022-08-25 10:00:00;39173.33399999
N;NORTE;2022-08-25 11:00:00;6225.36900000
NE;NORDESTE;2022-08-25 11:00:00;10477.09899999
S;SUL;2022-08-25 11:00:00;11422.05102722
SE;SUDESTE;2022-08-25 11:00:00;39572.78400000
N;NORTE;2022-08-25 12:00:00;6211.94000000
NE;NORDESTE;2022-08-25 12:00:00;10274.80300000
S;SUL;2022-08-25 12:00:00;10278.69697076
SE;SUDESTE;2022-08-25 12:00:00;38826.85099999
N;NORTE;2022-08-25 13:00:00;6569.45900000
NE;NORDESTE;2022-08-25 13:00:00;10675.92199999
S;SUL;2022-08-25 13:00:00;10943.71502343
SE;SUDESTE;2022-08-25 13:00:00;39785.10500000
N;NORTE;2022-08-25 14:00:00;6898.18600000
NE;NORDESTE;2022-08-25 14:00:00;11239.55400000
S;SUL;2022-08-25 14:00:00;11646.53600549
SE;SUDESTE;2022-08-25 14:00:00;40946.70099999
N;NORTE;2022-08-25 15:00:00;6807.49199999
NE;NORDESTE;2022-08-25 15:00:00;11615.09500000
S;SUL;2022-08-25 15:00:00;12240.50300360
SE;SUDESTE;2022-08-25 15:00:00;42205.94700000
N;NORTE;2022-08-25 16:00:00;6711.88300000
NE;NORDESTE;2022-08-25 16:00:00;11773.57100000
S;SUL;2022-08-25 16:00:00;13059.30402545
SE;SUDESTE;2022-08-25 16:00:00;43494.62499999
N;NORTE;2022-08-25 17:00:00;6576.51099999
NE;NORDESTE;2022-08-25 17:00:00;11686.31800000
S;SUL;2022-08-25 17:00:00;13580.78205383
SE;SUDESTE;2022-08-25 17:00:00;43958.72400000
N;NORTE;2022-08-25 18:00:00;6469.04300000
NE;NORDESTE;2022-08-25 18:00:00;12162.46600000
S;SUL;2022-08-25 18:00:00;14565.05601660
SE;SUDESTE;2022-08-25 18:00:00;47011.95799999
N;NORTE;2022-08-25 19:00:00;6677.65500000
NE;NORDESTE;2022-08-25 19:00:00;12104.56300000
S;SUL;2022-08-25 19:00:00;14815.30794830
SE;SUDESTE;2022-08-25 19:00:00;46865.20499999
N;NORTE;2022-08-25 20:00:00;6763.64300000
NE;NORDESTE;2022-08-25 20:00:00;11949.08999999
S;SUL;2022-08-25 20:00:00;13830.02294500
SE;SUDESTE;2022-08-25 20:00:00;45563.19400000
N;NORTE;2022-08-25 21:00:00;6915.93000000
NE;NORDESTE;2022-08-25 21:00:00;12423.98100000
S;SUL;2022-08-25 21:00:00;13373.45197558
SE;SUDESTE;2022-08-25 21:00:00;44706.03099999
N;NORTE;2022-08-25 22:00:00;7046.97400000
NE;NORDESTE;2022-08-25 22:00:00;12208.84099999
S;SUL;2022-08-25 22:00:00;12371.30499182
SE;SUDESTE;2022-08-25 22:00:00;42153.60000000
N;NORTE;2022-08-25 23:00:00;7049.68900000
NE;NORDESTE;2022-08-25 23:00:00;11622.68299999
S;SUL;2022-08-25 23:00:00;11250.42697930
SE;SUDESTE;2022-08-25 23:00:00;39391.78699999
N;NORTE;2022-08-26 00:00:00;6964.86699999
NE;NORDESTE;2022-08-26 00:00:00;11051.00699999
S;SUL;2022-08-26 00:00:00;10283.95500231
SE;SUDESTE;2022-08-26 00:00:00;36254.76999999
N;NORTE;2022-08-26 01:00:00;6801.37500000
NE;NORDESTE;2022-08-26 01:00:00;10774.79799999
S;SUL;2022-08-26 01:00:00;9603.24397412
SE;SUDESTE;2022-08-26 01:00:00;34149.60699999
N;NORTE;2022-08-26 02:00:00;6674.13100000
NE;NORDESTE;2022-08-26 02:00:00;10568.76300000
S;SUL;2022-08-26 02:00:00;9216.33697344
SE;SUDESTE;2022-08-26 02:00:00;33042.33100000
